"","Category","RMSE Train _Mean","RMSE Train _SD","R2 Train _Mean","R2 Train _SD","MAE Train _Mean","MAE Train _SD","RMSE Test _Mean","RMSE Test _SD","R2 Test _Mean","R2 Test _SD","MAE Test _Mean","MAE Test _SD"
"1","Metabolomics",1.69590365373709,0.224565822709995,0.333973399753849,0.0797859323233391,1.34613830520747,0.170326634958251,1.48554746800431,0.0257158440689283,0.443516943867871,0.019172670854601,1.20136065166238,0.0233771378661203
"2","MSS",2.00077462976961,0.25744224410655,0.0677756316137589,0.144810027959611,1.63634346053545,0.192824449480718,1.7972920520787,0.0414006884008978,0.185277397914739,0.0373866702808568,1.52682854366929,0.0389149099929154
"3","Concatenated",1.7308113552089,0.235373729955809,0.306318563753772,0.0887905662131619,1.37499572372074,0.179165173291154,1.52967790429821,0.0222259449667978,0.410012264952632,0.017235024836487,1.25425735752976,0.0197888262051953
"4","Averaged Stacked",1.82285579162303,0.243183971395203,0.22908321512326,0.106626170774965,1.4732313904637,0.18182668877023,1.61575149708736,0.0231745531012916,0.341751401368736,0.0187822595723374,1.35201040796162,0.0176388914688338
"5","Weighted NNLS",1.51526759107138,0.211024671998427,0.46546943216618,0.0871679063134356,1.21329863357371,0.151762603549131,1.36804922686224,0.0320352448244684,0.527955338525947,0.0220596697430295,1.10635621130986,0.0293958331552516
"6","Lasso Stacked",1.67380239477244,0.227736032566704,0.350737809986778,0.0855641676493363,1.32582572029552,0.176622679565542,1.50973241535589,0.0395691473279232,0.425042500297335,0.0304217928748745,1.21544557445283,0.0334442520422831
"7","PLS",1.51566212315922,0.214136737162644,0.465172885220283,0.0888351375785435,1.21736570308271,0.16496242967341,1.48225820633646,0.118945447018292,0.442804607415652,0.0930334429221212,1.20474451629105,0.0960863596423187
