"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.711988761749333,0.166348425635625,0.939933523266857,0.0435769287302605,0.858152958152958,0.0818140370378513,0.682623766626033,0.0565042175067872,0.937171717171717,0.0303995576604543,0.841025641025641,0.0285855135752772
"2","MSS",0.492206697639705,0.171732662609048,0.843827160493827,0.0880357301878107,0.754112554112554,0.0799644725905927,0.794869655595414,0.114830425088568,0.955959595959596,0.0359621900259276,0.9,0.0559253215384592
"3","Concatenated",0.684374276334059,0.148472716633223,0.929724596391263,0.0412769033000655,0.845165945165945,0.0711556914703531,0.701085817568641,0.0580168435321846,0.950707070707071,0.024119457251602,0.851282051282051,0.0285855135752772
"4","Averaged Stacked",0.693000270536759,0.182328511926233,0.940645773979107,0.0359977806047927,0.851803751803752,0.0839379900498041,0.746268113653433,0.0631985467944393,0.97010101010101,0.0128496827561045,0.874358974358974,0.0307234091045377
"5","Weighted NNLS",0.777668396625167,0.139203976834392,0.949192782526116,0.0434795301540433,0.88961038961039,0.0688132748431289,0.813395485703591,0.0704495470290937,0.976565656565657,0.014997777030027,0.907692307692308,0.0350099611474154
"6","Lasso Stacked",0.733843022582463,0.141226321373014,0.948575498575499,0.0393355154977853,0.870851370851371,0.0678764187698422,0.731690727599382,0.069645798656098,0.957171717171717,0.0233006085993516,0.866666666666667,0.0352105929397741
"7","PLS",0.734805923114188,0.140870968462507,0.952943969610636,0.0374490508815389,0.870707070707071,0.0681116771014185,0.727493011244836,0.0700817812497414,0.954747474747475,0.027475596286014,0.864102564102564,0.0352105929397741
