"","Category","RMSE Train _Mean","RMSE Train _SD","R2 Train _Mean","R2 Train _SD","MAE Train _Mean","MAE Train _SD","RMSE Test _Mean","RMSE Test _SD","R2 Test _Mean","R2 Test _SD","MAE Test _Mean","MAE Test _SD"
"1","Metabolomics",16.8577486177747,0.981805827830182,0.138085358107874,0.0718934673794064,15.169122541973,0.946846771656022,16.2131449639698,0.287921617656875,-0.00198857205982669,0.0356223073473015,14.5089983399933,0.201150941169565
"2","MSS",16.8045583061022,0.856549022604878,0.144496992020517,0.0411130337899488,15.282647022607,0.655787367834657,17.6293529771018,0.221652287654498,-0.184505938595216,0.0298429157238307,15.7908997435897,0.159980142364666
"3","Concatenated",16.70593531001,0.921891617787406,0.154445006743602,0.0506083339868043,15.1225906253006,0.765932831519638,16.5986221199986,0.245450295428044,-0.0501059677467651,0.0310900396302069,14.9189105128205,0.195616519534768
"4","Averaged Stacked",16.680675716991,0.841985231633531,0.157161161261324,0.038648264871527,15.1876545514098,0.68231171676558,16.7654428031219,0.193703282653332,-0.0712345877187049,0.024754978409384,15.1083701529027,0.166940106275109
"5","Weighted NNLS",15.1371054787593,1.19825913089433,0.304174832839429,0.0855606687920142,13.0208209315204,1.45451095773517,15.7542992993731,0.313771159734192,0.0538513693044492,0.0376357431135132,14.0068798141418,0.418657103555058
"6","Lasso Stacked",16.4125827850353,0.767069808143138,0.184178025068292,0.0258765868808808,14.815585174242,0.825801505920812,16.9201486087986,0.685525435039613,-0.0926312734059251,0.0883877148522707,15.2015656114177,0.58916635195194
"7","PLS",15.1230619084231,1.02993784848095,0.30492152140466,0.0801532563929264,12.7535187180103,1.19025496081187,20.0496150576255,2.10798158057427,-0.547640952103249,0.368206556252209,16.4413559018933,1.61493459207422
