"bins","Freq"
"0",4
"[0,0.1]",5065
"(0.1,0.2]",167
"(0.2,0.3]",37
"(0.3,0.4]",15
"(0.4,0.5]",4
"(0.5,0.6]",3
"(0.6,0.7]",1
"(0.7,0.8]",0
"(0.8,0.9]",1
"(0.9,1]",0
