"bins","Freq"
"0",0
"[0,0.1]",0
"(0.1,0.2]",0
"(0.2,0.3]",0
"(0.3,0.4]",58
"(0.4,0.5]",146
"(0.5,0.6]",56
"(0.6,0.7]",11
"(0.7,0.8]",4
"(0.8,0.9]",1
"(0.9,1]",0
