"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.785172273666594,0.0935116666239999,0.94977313495832,0.0344434270149853,0.918888888888889,0.037303034660973,0.793865894313384,0.0386390603453117,0.936742424242424,0.00862136285521647,0.91937984496124,0.0148823365912136
"2","MSS",0.276697180916603,0.162177516565267,0.834441278885723,0.0587123982871639,0.771904761904762,0.0458768603870408,0.229617702709381,0.116401533017555,0.843939393939394,0.0505634695503708,0.744186046511628,0.0421547426593007
"3","Concatenated",0.527534205822878,0.143503671738218,0.903545425767648,0.0408166325717171,0.832275132275132,0.0451142700716253,0.660252573619462,0.110021111683506,0.912310606060606,0.0415293141466453,0.862015503875969,0.0468976231387726
"4","Averaged Stacked",0.656343862923721,0.151658030685145,0.935644191199747,0.042714009204491,0.877354497354497,0.0546581773106895,0.729445064193341,0.102638809068496,0.944318181818182,0.0206486550871172,0.891472868217054,0.0462339440645584
"5","Weighted NNLS",0.779242588022016,0.11630210305066,0.95116598079561,0.033808810042467,0.917037037037037,0.0437248049805683,0.800883490073145,0.038322189079089,0.946212121212121,0.0104363254086966,0.922480620155039,0.0143537999964737
"6","Lasso Stacked",0.781729594038037,0.0956340311006968,0.952231718898386,0.0348372372303545,0.918888888888889,0.035705718297158,0.800856928347915,0.0312248522685107,0.939015151515151,0.00643063448028023,0.922480620155039,0.0113476752668434
"7","PLS",0.782372963000254,0.104632480357061,0.952843726917801,0.0331352973966078,0.918941798941799,0.0385820962015843,0.804365726227795,0.0303879006763852,0.921780303030303,0.0260565433697748,0.924031007751938,0.0106450629817922
