"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.594050361174252,0.146009339011971,0.913342830009497,0.0463720106701017,0.851164021164021,0.0507368115462469,0.769629134882209,0.0193549981482482,0.941950757575758,0.00716020743028487,0.906976744186046,0.00878987146533086
"2","MSS",0.421572157856916,0.141226722970416,0.876485174633323,0.0464436763392869,0.807777777777778,0.0476050621942042,0.557025874659432,0.0737412416159703,0.914488636363636,0.0151587002714519,0.838759689922481,0.0223523280168199
"3","Concatenated",0.582705270074492,0.125398291630441,0.91499947240688,0.0455409960592468,0.851164021164021,0.0435898014068899,0.799328659592117,0.0491460566592231,0.946780303030303,0.00943547658929526,0.92093023255814,0.0192576435165308
"4","Averaged Stacked",0.571284102936373,0.105080913733862,0.90855228447821,0.0468976908952255,0.849312169312169,0.0381882682424812,0.74587026051396,0.0572382060650899,0.948768939393939,0.00990639453315866,0.902325581395349,0.0218866034445191
"5","Weighted NNLS",0.626387732009671,0.130137633019051,0.914371636593859,0.0454345906482111,0.858835978835979,0.0462947629591668,0.769436997319035,0,0.949242424242424,0.00891072103869034,0.906976744186046,0
"6","Lasso Stacked",0.584631839971509,0.132099096065925,0.915073335443706,0.0451260565699661,0.851111111111111,0.0462470529601334,0.761124105032936,0.0382619850625995,0.944223484848485,0.00878037679861739,0.905426356589147,0.0138050427838294
"7","PLS",0.590197551854504,0.126737989968565,0.913538039463965,0.045496872728101,0.849417989417989,0.0435325823250115,0.74947278836267,0.0303490711781297,0.944318181818182,0.015253478613067,0.89922480620155,0.0113476752668434
