"","Category","RMSE Train _Mean","RMSE Train _SD","R2 Train _Mean","R2 Train _SD","MAE Train _Mean","MAE Train _SD","RMSE Test _Mean","RMSE Test _SD","R2 Test _Mean","R2 Test _SD","MAE Test _Mean","MAE Test _SD"
"1","Metabolomics",16.2438932633473,2.34446261519311,-0.154527291996391,0.227122758618525,11.9221157362192,1.72043700424129,13.5980036663723,0.550852230648446,-0.511023478748787,0.122923347686255,11.1635395924046,0.636103918211255
"2","MSS",126.1092399877,135.921805979875,-117.589031482336,195.7601229713,50.3181677899499,40.8562975282301,841.642970731559,1201.69128010784,-16775.9061674354,46882.0399100327,247.059237409287,321.638243150014
"3","Concatenated",110.191980755481,147.29596319491,-100.748020753229,214.95594840436,46.6624637128124,45.3764610084474,457.051846233774,1027.4568170747,-9742.79707286272,35134.2953922459,136.97795785496,266.269444816875
"4","Averaged Stacked",66.4144639820002,65.8237124308396,-29.4312001232691,48.5452356091326,29.7429533620861,20.3274757828054,422.081731100703,599.921881111293,-4193.44679104225,11709.6050011043,127.997158285731,160.316224581528
"5","Weighted NNLS",14.9261293176669,2.47872567511495,0.0439072067595393,0.073630893286276,11.2004396883944,1.8191395343371,10.7460482990659,0.769499810053923,0.0532674607078019,0.121848210465662,8.88203858855744,0.561873248250348
"6","Lasso Stacked",15.8081258300303,2.14912718863275,-0.0930928481879628,0.192550438387592,11.7722773215799,1.78065976735117,29.365657609881,30.7459979053618,-13.235126955979,32.7287456201921,16.6487510549311,9.01484530976201
"7","PLS",14.7360407964402,2.68912362669363,0.0726763452594689,0.0696155674329539,11.1087244355836,1.84603333843637,119.565770515374,322.904366331059,-909.683218585424,3411.37744104461,40.2797799290446,86.5432377524918
