"","Category","RMSE Train _Mean","RMSE Train _SD","R2 Train _Mean","R2 Train _SD","MAE Train _Mean","MAE Train _SD","RMSE Test _Mean","RMSE Test _SD","R2 Test _Mean","R2 Test _SD","MAE Test _Mean","MAE Test _SD"
"1","Metabolomics",16.246425591513,2.78828986238354,-0.12937771376786,0.0952933593445082,11.8500348492968,1.91243463034297,11.9135680191319,0.319235696612839,-0.158859741576802,0.0619506591139919,10.220270964558,0.311478668857814
"2","MSS",16.3159913370403,2.89933476615491,-0.139098599447971,0.112532401841494,12.1823734916565,1.88599373249788,11.392733451425,0.49655777550072,-0.0609170941524991,0.0937341233673215,9.70394285714286,0.444132435470357
"3","Concatenated",16.357792162232,3.01275601496332,-0.141707455201237,0.109311631540322,12.1520125375378,1.91567562854503,11.3423875316653,0.471705147532162,-0.0513944637054186,0.0881836949734112,9.68100631488201,0.415891116366332
"4","Averaged Stacked",16.1908506123953,2.85505183870391,-0.119684590765248,0.0853075714878263,11.9578407457245,1.89540095622904,11.5642109208028,0.337238152574451,-0.0920255995588244,0.0638005491902025,9.88702631067425,0.269752510217754
"5","Weighted NNLS",14.4875199948624,2.92885772437623,0.0986363992596448,0.156192204781634,10.9944033307672,2.17063156051279,10.9530197416272,0.253927448631589,0.0206413248789504,0.0443414746916056,9.01740370095751,0.171142100770329
"6","Lasso Stacked",15.6806246637854,2.78057102835728,-0.0491290863106472,0.0538393854443018,11.7346397265889,1.88533418714652,11.8332139548579,0.733050527310836,-0.146606590955563,0.145034912033957,10.1238882586231,0.655622235524168
"7","PLS",13.9678220458208,2.99904379091647,0.162930913481187,0.16302279600401,10.929831527982,2.22744875299173,12.9706533159297,2.31187895579869,-0.413416289255949,0.539728105450289,10.606873681043,1.71037571210796
