"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.786485174367247,0.112523008120819,0.973544973544974,0.0313010112676635,0.895119047619048,0.0558102660383418,0.992592592592593,0.0286887655274624,1,0,0.996296296296296,0.0143443827637312
"2","MSS",0.220763259554864,0.233345552862951,0.684347442680776,0.133811634574874,0.61765873015873,0.111092331179354,0.390247532616143,0.144544239348748,0.754166666666667,0.0739006733650616,0.696296296296296,0.0723340607413095
"3","Concatenated",0.548161785463411,0.167423806072557,0.879805996472663,0.0520069591842437,0.776904761904762,0.0847152784889421,0.933514001806685,0.100844155447661,0.9875,0.0368999612853068,0.966666666666667,0.0505699438796
"4","Averaged Stacked",0.602591810750682,0.184714063513607,0.904960317460317,0.0576261990641593,0.801507936507937,0.0924878916188597,0.848618756976275,0.13432780805535,0.985,0.0363514589999985,0.925925925925926,0.0652855168214448
"5","Weighted NNLS",0.847428050487935,0.0876837372232456,0.980335097001764,0.026585170559232,0.925714285714286,0.0423971439680843,0.992592592592593,0.0286887655274624,1,0,0.996296296296296,0.0143443827637312
"6","Lasso Stacked",0.793498552608052,0.0899997593432683,0.974360670194004,0.0307356420444505,0.899563492063492,0.0441265304059938,0.984997655883732,0.0395946545726747,1,0,0.992592592592593,0.019548098626361
"7","PLS",0.802159500665582,0.0882923477221079,0.974228395061728,0.0257058225559069,0.903769841269841,0.0424266613810227,0.977215189873418,0.0882451901667513,0.9975,0.00968245836551854,0.988888888888889,0.0430331482911935
