"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.252313338108946,0.277386808051767,0.644691358024691,0.127874947078283,0.676746031746032,0.114384980864258,-0.00536661346460778,0.175422566469026,0.514074074074074,0.0714509077363145,0.688888888888889,0.0957657341523705
"2","MSS",0.0801662243629353,0.171727917605168,0.624185185185185,0.136131496151927,0.634523809523809,0.0601131538836657,-0.06975196114515,0.117330223823902,0.591111111111111,0.0888094883470148,0.718518518518519,0.085208186450674
"3","Concatenated",0.18593413610655,0.188007415735557,0.675765432098765,0.110073191642894,0.668134920634921,0.070849004535622,-0.0551048951048951,0.108876984388721,0.605185185185185,0.135554688174864,0.762962962962963,0.0741401821408453
"4","Averaged Stacked",0.219770038431885,0.270642499033912,0.697074074074074,0.121681789787554,0.690079365079365,0.100760055643609,-0.0913368983957218,0.139212911536694,0.538518518518519,0.0859500969469898,0.725925925925926,0.0877573481014359
"5","Weighted NNLS",0.246623766623767,0.279022059091189,0.65262962962963,0.176343728335378,0.703412698412698,0.0801011501507935,0.0303030303030303,0.117363131703255,0.557777777777778,0.0984178186072032,0.837037037037037,0.0143443827637312
"6","Lasso Stacked",0.241284705433312,0.273513775195455,0.709024691358025,0.132989239763008,0.695079365079365,0.109342608042266,-0.0919676402029343,0.108942579523082,0.543703703703704,0.0903126713192731,0.72962962962963,0.0862368939679899
"7","PLS",0.349684364167123,0.261216385640109,0.717518518518519,0.125506533952093,0.737579365079365,0.0847127889622141,-0.0884337461793378,0.149492802991198,0.565185185185185,0.130043180094177,0.67037037037037,0.115902004056814
