"","Category","RMSE Train _Mean","RMSE Train _SD","R2 Train _Mean","R2 Train _SD","MAE Train _Mean","MAE Train _SD","RMSE Test _Mean","RMSE Test _SD","R2 Test _Mean","R2 Test _SD","MAE Test _Mean","MAE Test _SD"
"1","Metabolomics",11.2756018916916,0.677507058183559,0.00120628507912575,0.0827056707893208,9.57518533255685,0.607804518274284,11.625103213733,0.143550521567038,-0.0878520343397363,0.0268546126036431,9.29072451968313,0.279162624163394
"2","MSS",10.4342161218996,0.595155402455794,0.138529102805929,0.130000778573842,8.7953607962963,0.760336138633711,11.7445542786223,0.135366750118067,-0.110302491827902,0.0255159868455171,9.71581160493827,0.204754635866948
"3","Concatenated",10.5599369440556,0.601875867553297,0.118317665290525,0.130069023854843,8.95446706481481,0.766195721323152,11.6296934487174,0.138113920300435,-0.0886996672296303,0.0258367680814879,9.63980827160494,0.191514122015704
"4","Averaged Stacked",10.7259613635566,0.484213328400798,0.0944472455863028,0.0792613247649991,9.09254977043934,0.564330288514782,11.5863154452133,0.10149634279352,-0.0805284128825108,0.0189347031363993,9.4988631240391,0.199549934383046
"5","Weighted NNLS",9.80342433750019,1.09719790763165,0.228925383470285,0.19130229243379,8.38671359805623,1.05093087646281,11.0939595352109,0.0623722152878816,0.0093953599116093,0.0111036597966434,9.90495376464227,0.122308478592469
"6","Lasso Stacked",10.2380342371412,0.478358549434554,0.17417439418671,0.0820761733559416,8.69787836096786,0.629954336133404,11.7604520330785,0.347366008346651,-0.114078788501332,0.0663615889134742,9.6572968483864,0.299517533250661
"7","PLS",9.69494787665842,0.887922399974129,0.25106826120185,0.150337356823233,8.20660220556544,0.932428105356884,12.4916034809664,0.722195042498111,-0.259805556930086,0.148257596121408,10.0721529644274,0.516591852673092
