"","Category","RMSE Train _Mean","RMSE Train _SD","R2 Train _Mean","R2 Train _SD","MAE Train _Mean","MAE Train _SD","RMSE Test _Mean","RMSE Test _SD","R2 Test _Mean","R2 Test _SD","MAE Test _Mean","MAE Test _SD"
"1","Metabolomics",38.2474977174223,5.16415864834912,-0.168570722074904,0.210499751435153,30.4998328044738,3.99932038404191,20.4281216596876,4.66421228428078,-0.0324954393664085,0.456967686048037,16.6054196675619,3.57024142768029
"2","MSS",37.8246422049428,4.03719541864141,-0.186915884462611,0.433088496069062,28.8141332089304,2.70886124912918,21.6591467147343,4.36235303029858,-0.148735996910646,0.480568566868316,17.0177113850911,3.41665398382943
"3","Concatenated",37.1702093934727,6.02653307335005,-0.101817000748915,0.270671554419459,27.6723323612423,4.1104919184798,21.9352437424344,3.31363740192338,-0.159407510318587,0.38530724282346,17.2007459640503,2.51911144499107
"4","Averaged Stacked",35.9731930523772,4.73952000525996,-0.0433203980953653,0.264021688485715,27.3609746502142,3.1374854391126,18.6798122779705,2.8397443179874,0.158970233838499,0.250056981399019,14.981529935201,2.42518479552065
"5","Weighted NNLS",34.2848271814463,5.40148647464697,0.0705809599217506,0.139164700979401,27.0420324026035,3.19306533986786,19.2556167617303,2.53523577134381,0.111037557812166,0.205307907900914,15.681101399648,2.3042150528521
"6","Lasso Stacked",34.7824201891657,5.09019889050302,0.0324489725292557,0.217154243908452,26.8988560633866,3.23694277973337,20.2173385110173,4.05005206645087,-0.000496240141321539,0.412788705132543,16.0969461511785,3.05946123406347
"7","PLS",33.1646906200402,5.32176851427027,0.132885542299618,0.128260803649965,25.9693788869893,3.40282517876403,22.1358304005055,3.96161666731999,-0.190645730470315,0.426294333467091,17.7058687235649,3.38180770916191
