"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.137661854615285,0.245834392054159,0.651969696969697,0.108136805967869,0.682859477124183,0.0791400204626893,-0.0297760210803689,0.0852475234876754,0.570833333333333,0.0911587056292099,0.611111111111111,0.0555555555555555
"2","MSS",0.010373760488177,0.0730667863955088,0.616,0.088187709001256,0.639248366013072,0.0492833300452342,-0.0248439280018228,0.155840442369607,0.575925925925926,0.0657481924385448,0.633333333333333,0.0721305890000112
"3","Concatenated",-0.0100093055413192,0.183466771712121,0.598060606060606,0.0998632674025266,0.643415032679739,0.0953145486987347,-0.135762132604238,0.154689312196819,0.5625,0.0747478860748793,0.574074074074074,0.0954582992204694
"4","Averaged Stacked",0.117338186110565,0.216231834334495,0.636525252525252,0.105422064626791,0.690915032679739,0.0665747859870214,-0.0276008202323993,0.179123717353243,0.562037037037037,0.095775325592542,0.633333333333333,0.086066296582387
"5","Weighted NNLS",0.139459828373958,0.255007392665716,0.591111111111111,0.13733672364439,0.687516339869281,0.0852716004009265,0.0217948717948718,0.0661664099152336,0.532407407407407,0.0652855168214448,0.659259259259259,0.0286887655274623
"6","Lasso Stacked",0.15678328888041,0.191059307009743,0.659838383838384,0.0972864730255381,0.700326797385621,0.0627910826621182,-0.0517536925317246,0.171655664620623,0.574537037037037,0.0822711182011322,0.603703703703704,0.0887565151908867
"7","PLS",0.27055449205022,0.261356013511337,0.684969696969697,0.0886471706883426,0.725637254901961,0.0852208787594068,-0.00508187464709196,0.198594687971061,0.55462962962963,0.0722578259819506,0.603703703703704,0.104709783410704
