"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.182213806929791,0.220200048429272,0.664136904761905,0.0992949398946307,0.59,0.109967076602536,-0.0296296296296296,0.114755062109849,0.525102880658436,0.0547892806939203,0.485185185185185,0.0573775310549247
"2","MSS",-0.0625407545412203,0.134589902133629,0.602083333333333,0.103521580504417,0.469722222222222,0.0703143922437914,0.118518518518519,0.165160745101601,0.594650205761317,0.0582656011813633,0.559259259259259,0.0825803725508007
"3","Concatenated",0.0628471148494032,0.252105230836858,0.633779761904762,0.111413948434358,0.529722222222222,0.128771155861903,0.0370370370370371,0.123633031169819,0.553497942386831,0.0608252567736251,0.518518518518518,0.0618165155849097
"4","Averaged Stacked",0.0812834076341296,0.240535583812562,0.607142857142857,0.109303391802579,0.54,0.120079751937605,0.0444444444444445,0.138013111868471,0.557201646090535,0.0770799108902509,0.522222222222222,0.0690065559342355
"5","Weighted NNLS",0.103525870035344,0.180763448876526,0.634523809523809,0.136602939722365,0.556666666666667,0.0924989274927098,0,0,0.541975308641975,0.0701565488154486,0.5,0
"6","Lasso Stacked",0.148409186683523,0.216306810994571,0.669196428571429,0.0983345159269864,0.574166666666667,0.108221095704837,0.0518518518518519,0.131914853267703,0.535802469135802,0.0506452368293375,0.525925925925926,0.0659574266338516
"7","PLS",0.232369086432896,0.14863782276902,0.688392857142857,0.0961073874362688,0.615833333333333,0.0739040293594034,0.0074074074074074,0.154112734262442,0.532510288065844,0.0731670908678939,0.503703703703704,0.0770563671312209
