"File_Name","Study_name","Subset","Response_Variable","Date","Model","Metabolomics","MSS","Concatenated","Averaged Stacked","Weighted NNLS","Lasso Stacked","PLS"
"franzosa_ControlvsCD_ConvCD_11122024_enet.csv","franzosa","ControlvsCD","ConvsCD","11122024","enet",0.938306878306878,0.889382716049383,0.925714285714286,0.931816578483245,0.944409171075838,0.942821869488536,0.941763668430335
"franzosa_ControlvsCD_ConvCD_11122024_rf.csv","franzosa","ControlvsCD","ConvsCD","11122024","rf",0.932680776014109,0.934532627865961,0.937460317460317,0.937319223985891,0.939964726631393,0.940246913580247,0.939858906525573
"franzosa_ControlvsCD_ConvsCD_11122024_xgboost.csv","franzosa","ControlvsCD","ConvsCD","11122024","xgboost",0.937407407407407,0.92994708994709,0.936331569664903,0.94310405643739,0.948324514991182,0.944021164021164,0.942574955908289
"franzosa_ControlvsDisease_ConvDisease_11122024_enet.csv","franzosa","ControlvsDisease","ConvsDisease","11122024","enet",0.933649889205445,0.838398227287116,0.901266223488446,0.919172733987549,0.934694523583412,0.935253772290809,0.929608525904822
"franzosa_ControlvsDisease_ConvDisease_11122024_rf.csv","franzosa","ControlvsDisease","ConvsDisease","11122024","rf",0.909559987337765,0.879471351693574,0.911643980162499,0.905444761000317,0.911928880447399,0.912213780732299,0.912071330589849
"franzosa_ControlvsDisease_ConvDisease_11122024_xgboost.csv","franzosa","ControlvsDisease","ConvsDisease","11122024","xgboost",0.913791284161655,0.871330589849108,0.908589215996623,0.906331117442229,0.915384615384615,0.917632162076606,0.909739368998628
"franzosa_ControlvsUC_ConvUC_11122024_enet.csv","franzosa","ControlvsUC","ConvsUC","11122024","enet",0.956457739791073,0.768233618233618,0.941025641025641,0.938271604938272,0.968803418803419,0.963912630579297,0.964482431149098
"franzosa_ControlvsUC_ConvUC_11122024_rf.csv","franzosa","ControlvsUC","ConvsUC","11122024","rf",0.92485754985755,0.840716999050332,0.933499525166192,0.925213675213675,0.934425451092118,0.92948717948718,0.930009496676163
"franzosa_ControlvsUC_ConvsUC_11122024_xgboost.csv","franzosa","ControlvsUC","ConvsUC","11122024","xgboost",0.939933523266857,0.843827160493827,0.929724596391263,0.940645773979107,0.949192782526116,0.948575498575499,0.952943969610636
