"File_Name","Study_Name","Response_Variable","Date","Model","Metabolomics","MSS","Concatenated","Averaged Stacked","Weighted NNLS","Lasso Stacked","PLS"
"nf_yachida_BMI_12092024_rf.csv","yachida","BMI","12092024","rf",3.11563720983681,3.14308084229727,3.13564253674486,3.10859399654036,3.08137333907501,3.06728890582784,3.05703155203297
"nf_yachida_BMI_12092024_xgb.csv","yachida","BMI","12092024","xgb",3.2527288987944,3.28017919207014,3.22667581106684,3.14044539758126,3.01730753826294,3.07754954090846,3.00607811474583
"nf_yachida_BrinkmanIndex_12092024_enet.csv","yachida","BrinkmanIndex","12092024","enet",4.36266781780579,4.34624872692999,4.34741828130227,4.35250079109989,4.26257924203942,4.33008404647638,4.2575088011933
"nf_yachida_BrinkmanIndex_12092024_rf.csv","yachida","BrinkmanIndex","12092024","rf",4.16726609474353,4.18618660128213,4.17247823409702,4.14093026182289,3.99343045560538,4.09558021351502,3.99940624091678
"nf_yachida_BrinkmanIndex_12092024_xgb.csv","yachida","BrinkmanIndex","12092024","xgb",4.20829523911013,4.29889715305784,4.26372843792342,4.0822111798985,4.03218609011559,4.03098401384576,4.01611441101024
"nf_yachida_age_12092024_enet.csv","yachida","age","12092024","enet",11.5950306351888,45.4717566370932,63.4349837530353,26.0484182835193,9.58366009823501,9.64357501409188,9.55445924320599
"nf_yachida_age_12092024_rf.csv","yachida","age","12092024","rf",9.83246666983612,9.04787322246697,9.05180237283541,9.30637747272201,8.81590882126306,9.02612249690525,8.83188009203239
"nf_yachida_age_12092024_xgb.csv","yachida","age","12092024","xgb",10.2242521029049,9.33877097040501,9.44871543284954,9.28933039805574,9.09179092370349,9.12348910419589,9.08549537932883
"nf_yachida_alcohol_12092024_enet.csv","yachida","alcohol","12092024","enet",4.10782532174258,4.16978319627973,4.1687475257021,4.12487878299566,4.07137497270384,4.09585833680418,4.06095181851125
"nf_yachida_alcohol_12092024_rf.csv","yachida","alcohol","12092024","rf",3.97736843863132,3.97685268355362,3.97446069142026,3.94805105263729,3.80967195677675,3.92719782727962,3.81202251850282
"nf_yachida_alcohol_12092024_xgb.csv","yachida","alcohol","12092024","xgb",4.0893129787087,4.06220718676635,4.0008690113417,3.90791775600904,3.85832972452955,3.87500234178077,3.85969031598462
