"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.234140731520739,0.140953124935598,0.710843253968254,0.0755741621775432,0.627171717171717,0.0684943401374783,0.270270993320053,0.0750568908010959,0.712222222222222,0.022463609607847,0.644848484848485,0.0381797566955342
"2","MSS",0.255515322599699,0.1740313625526,0.698082010582011,0.0978188323844459,0.634848484848485,0.086694429065976,0.306374131518557,0.0762944007178652,0.722444444444444,0.0287713114019566,0.667878787878788,0.0360156509771646
"3","Concatenated",0.237402609104797,0.158831405046589,0.708786375661376,0.0855071193968877,0.627104377104377,0.0786436007078178,0.316333713052751,0.0698412337001316,0.741066666666667,0.0371507439734089,0.672727272727273,0.0336661854462746
"4","Averaged Stacked",0.303655739942347,0.157076485996769,0.737757936507937,0.102622752171112,0.661717171717172,0.0738300234319567,0.362118716896603,0.0597118844333383,0.754444444444444,0.0194946743507638,0.694545454545455,0.0285005022843537
"5","Weighted NNLS",0.280422206999675,0.153713906889834,0.747542989417989,0.108297115901965,0.657474747474747,0.069064670595567,0.295577686567644,0.136925945489794,0.724177777777778,0.0924843930777672,0.667878787878788,0.0585002110680121
"6","Lasso Stacked",0.346598656402005,0.120890981257827,0.748779761904762,0.0786515629538711,0.675286195286195,0.0560227198875211,0.325036344131747,0.0840420153422615,0.7336,0.0268834049241806,0.666666666666667,0.0427323382831275
"7","PLS",0.386350768465939,0.176592659197092,0.757493386243386,0.0840196610603875,0.696397306397306,0.0823152349329122,0.355857940594954,0.0676785932815224,0.745066666666667,0.0256679653351107,0.684848484848485,0.0319877977522271
