"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.00648146056841704,0.0816721999164213,0.578770562770563,0.0589618251600133,0.64747311827957,0.0337066615890526,0.0317915827677928,0.0556499883359474,0.630051282051282,0.104069140595242,0.664912280701754,0.0120457291636069
"2","MSS",0.0312517195949727,0.080615972914222,0.583616161616162,0.0753035437924513,0.627970430107527,0.0380171487121845,0.108254487310925,0.157091977199862,0.600205128205128,0.083620255560716,0.670175438596491,0.0443332822558675
"3","Concatenated",-0.033136686347455,0.0736837103033222,0.611922077922078,0.0636561267423862,0.611102150537634,0.0463098466817033,0.128553763287977,0.138225905708047,0.623487179487179,0.0833663389132126,0.678947368421053,0.0400336225924034
"4","Averaged Stacked",-0.00427565084699216,0.0484488719934448,0.582932178932179,0.0688813958675995,0.636433691756272,0.0276632722637516,0.0777998826992471,0.103692943172863,0.641333333333333,0.0809889563172961,0.671929824561403,0.0240914583272138
"5","Weighted NNLS",0,0,0.564487734487734,0.0956737665527583,0.651702508960573,0.00983103231106741,0.00658761528326748,0.0255137242833164,0.558358974358974,0.0887643487462189,0.659649122807018,0.00679470762492528
"6","Lasso Stacked",0.0274199310131361,0.0591088090043928,0.597500721500722,0.0737656847752113,0.653785842293907,0.0181854155146537,0.0312048307521959,0.0988049356324054,0.615384615384615,0.0999306606601953,0.663157894736842,0.0226813580887193
"7","PLS",0.121196447878539,0.14289979593517,0.621782106782107,0.0751969768159395,0.6709229390681,0.0328962103612476,0.0490292596472597,0.149749902291497,0.608307692307692,0.0821844615136323,0.643859649122807,0.0702380672913271
