"","Category","RMSE Train _Mean","RMSE Train _SD","R2 Train _Mean","R2 Train _SD","MAE Train _Mean","MAE Train _SD","RMSE Test _Mean","RMSE Test _SD","R2 Test _Mean","R2 Test _SD","MAE Test _Mean","MAE Test _SD"
"1","Metabolomics",3.28782849047394,0.404269627371284,-0.108188611024572,0.116049623300857,2.53639143636517,0.258360863176383,3.25466003062044,0.152710922235839,-0.317548874532498,0.122541757173372,2.49314581513424,0.0933688107099953
"2","MSS",3.25985646990862,0.338989544444304,-0.0947762982898344,0.130327830800557,2.55184609907299,0.219255456785629,3.08370550788385,0.130227732505386,-0.182312026185666,0.0996984339110747,2.38369656015897,0.117931313924736
"3","Concatenated",3.29173825352414,0.316464204210472,-0.117797134382211,0.137137649788163,2.55912450554956,0.202253895390884,3.08633767278577,0.106387066774194,-0.183674385819871,0.0818157369033085,2.41046047291203,0.111636764421895
"4","Averaged Stacked",3.13323822966332,0.355475340311049,-0.00588995173531535,0.0812919542059879,2.4304365546479,0.220783891817156,3.04878210373246,0.13919134287329,-0.156007991186441,0.10573186780737,2.34172982605686,0.106883784419496
"5","Weighted NNLS",3.03612267684899,0.35565264075088,0.0577335068189625,0.0553572867904136,2.35868045495972,0.213506623983279,2.81844861354032,0.0342912897863361,0.0138471165982985,0.0236565748686846,2.15397674255584,0.0275373457531388
"6","Lasso Stacked",3.0908604812559,0.353269049298303,0.0210845161919208,0.0839524946550459,2.3898171223212,0.235833808745506,3.06093757543069,0.141195304441617,-0.165291519297877,0.107113783352653,2.34991696689167,0.0975617065513904
"7","PLS",3.03193515402909,0.360637113144943,0.0610682581702619,0.047780304056237,2.35596230511054,0.226550222427,2.94322912166777,0.105544915966772,-0.0765472394093226,0.0781363685732204,2.24972424800037,0.0687274183423062
