"bins","Freq"
"0",1
"[0,0.1]",44
"(0.1,0.2]",15
"(0.2,0.3]",22
"(0.3,0.4]",17
"(0.4,0.5]",24
"(0.5,0.6]",33
"(0.6,0.7]",10
"(0.7,0.8]",6
"(0.8,0.9]",1
"(0.9,1]",1
