"bins","Freq"
"0",11
"[0,0.1]",5684
"(0.1,0.2]",58
"(0.2,0.3]",15
"(0.3,0.4]",4
"(0.4,0.5]",0
"(0.5,0.6]",4
"(0.6,0.7]",3
"(0.7,0.8]",1
"(0.8,0.9]",1
"(0.9,1]",0
