"bins","Freq"
"0",46
"[0,0.1]",6017
"(0.1,0.2]",161
"(0.2,0.3]",21
"(0.3,0.4]",7
"(0.4,0.5]",4
"(0.5,0.6]",6
"(0.6,0.7]",3
"(0.7,0.8]",0
"(0.8,0.9]",1
"(0.9,1]",0
