"bins","Freq"
"0",0
"[0,0.1]",3
"(0.1,0.2]",4
"(0.2,0.3]",2
"(0.3,0.4]",3
"(0.4,0.5]",4
"(0.5,0.6]",2
"(0.6,0.7]",5
"(0.7,0.8]",4
"(0.8,0.9]",9
"(0.9,1]",1
