"bins","Freq"
"0",9
"[0,0.1]",173
"(0.1,0.2]",64
"(0.2,0.3]",61
"(0.3,0.4]",61
"(0.4,0.5]",60
"(0.5,0.6]",18
"(0.6,0.7]",12
"(0.7,0.8]",0
"(0.8,0.9]",1
"(0.9,1]",0
