"bins","Freq"
"0",9
"[0,0.1]",133
"(0.1,0.2]",72
"(0.2,0.3]",54
"(0.3,0.4]",57
"(0.4,0.5]",83
"(0.5,0.6]",34
"(0.6,0.7]",14
"(0.7,0.8]",0
"(0.8,0.9]",3
"(0.9,1]",0
