"bins","Freq"
"0",0
"[0,0.1]",2427
"(0.1,0.2]",60
"(0.2,0.3]",16
"(0.3,0.4]",10
"(0.4,0.5]",0
"(0.5,0.6]",1
"(0.6,0.7]",1
"(0.7,0.8]",2
"(0.8,0.9]",2
"(0.9,1]",0
