"bins","Freq"
"0",0
"[0,0.1]",8560
"(0.1,0.2]",219
"(0.2,0.3]",48
"(0.3,0.4]",15
"(0.4,0.5]",5
"(0.5,0.6]",0
"(0.6,0.7]",0
"(0.7,0.8]",1
"(0.8,0.9]",0
"(0.9,1]",0
