"bins","Freq"
"0",4
"[0,0.1]",5665
"(0.1,0.2]",84
"(0.2,0.3]",18
"(0.3,0.4]",3
"(0.4,0.5]",2
"(0.5,0.6]",1
"(0.6,0.7]",2
"(0.7,0.8]",2
"(0.8,0.9]",1
"(0.9,1]",0
