"bins","Freq"
"0",0
"[0,0.1]",2704
"(0.1,0.2]",274
"(0.2,0.3]",68
"(0.3,0.4]",27
"(0.4,0.5]",9
"(0.5,0.6]",0
"(0.6,0.7]",2
"(0.7,0.8]",0
"(0.8,0.9]",0
"(0.9,1]",0
