"bins","Freq"
"0",0
"[0,0.1]",6031
"(0.1,0.2]",282
"(0.2,0.3]",37
"(0.3,0.4]",11
"(0.4,0.5]",5
"(0.5,0.6]",0
"(0.6,0.7]",1
"(0.7,0.8]",0
"(0.8,0.9]",1
"(0.9,1]",0
