"bins","Freq"
"0",0
"[0,0.1]",1151
"(0.1,0.2]",76
"(0.2,0.3]",20
"(0.3,0.4]",11
"(0.4,0.5]",3
"(0.5,0.6]",2
"(0.6,0.7]",3
"(0.7,0.8]",2
"(0.8,0.9]",0
"(0.9,1]",0
