"bins","Freq"
"0",46
"[0,0.1]",4742
"(0.1,0.2]",295
"(0.2,0.3]",86
"(0.3,0.4]",10
"(0.4,0.5]",4
"(0.5,0.6]",0
"(0.6,0.7]",0
"(0.7,0.8]",0
"(0.8,0.9]",0
"(0.9,1]",0
