"bins","Freq"
"0",0
"[0,0.1]",8
"(0.1,0.2]",25
"(0.2,0.3]",17
"(0.3,0.4]",10
"(0.4,0.5]",4
"(0.5,0.6]",1
"(0.6,0.7]",4
"(0.7,0.8]",0
"(0.8,0.9]",2
"(0.9,1]",0
