"bins","Freq"
"0",0
"[0,0.1]",0
"(0.1,0.2]",5
"(0.2,0.3]",10
"(0.3,0.4]",16
"(0.4,0.5]",15
"(0.5,0.6]",13
"(0.6,0.7]",8
"(0.7,0.8]",1
"(0.8,0.9]",3
"(0.9,1]",0
