"bins","Freq"
"0",134
"[0,0.1]",2934
"(0.1,0.2]",637
"(0.2,0.3]",52
"(0.3,0.4]",2
"(0.4,0.5]",1
"(0.5,0.6]",0
"(0.6,0.7]",1
"(0.7,0.8]",0
"(0.8,0.9]",0
"(0.9,1]",0
