"","Category","RMSE Train _Mean","RMSE Train _SD","R2 Train _Mean","R2 Train _SD","MAE Train _Mean","MAE Train _SD","RMSE Test _Mean","RMSE Test _SD","R2 Test _Mean","R2 Test _SD","MAE Test _Mean","MAE Test _SD"
"1","Metabolomics",4.07494412904399,0.41664278332992,0.0341393560493513,0.0453368094517763,3.17785571857245,0.272780287383231,3.48797355961254,0.0508953190465441,-0.0335900313551851,0.0301547270439222,2.85289274600258,0.0457726276439889
"2","MSS",4.13224784152681,0.468620678532036,0.00807925806358692,0.0668212243430423,3.19951327129468,0.293705293388391,3.54182827462866,0.0575960482116549,-0.0658051778414418,0.034840199898856,2.89670647941343,0.0481321340978731
"3","Concatenated",4.12365596238881,0.464511390157077,0.0119633389025148,0.0699982635004356,3.19872832784895,0.298157513905981,3.52979968873962,0.0439553293739502,-0.0584701634476871,0.0264176165823454,2.88911594816825,0.0427951254446715
"4","Averaged Stacked",4.08031104788445,0.44410973764488,0.0326033396801225,0.0514506543417315,3.17085946138716,0.282972368439684,3.48856622950202,0.0442508204068217,-0.0338911233473398,0.0263312916530229,2.85812362579657,0.0335313887758156
"5","Weighted NNLS",3.98546649669046,0.450746254432553,0.0762164758523318,0.0722521535742176,3.10955069277498,0.310664439003528,3.39318457085204,0.0387813415853628,0.0218993205091933,0.0222856986730619,2.7831116597356,0.01476511250218
"6","Lasso Stacked",4.04820406284771,0.431407758187182,0.047765979467354,0.0401937833645194,3.15765649323545,0.290205788546922,3.48205568732209,0.0476006160400529,-0.0300606938335552,0.0281532824383628,2.84853059618987,0.0372362372008994
"7","PLS",3.97147382232834,0.439403511346439,0.0830631198691875,0.0598599921211063,3.10398765253706,0.309493301328406,3.53709813652914,0.121210662527274,-0.0638627637343867,0.0741400851887091,2.90434476689668,0.0900101277606497
