"","Category","Kappa Train _Mean","Kappa Train _SD","Aucroc Train _Mean","Aucroc Train _SD","Accuracy Train _Mean","Accuracy Train _SD","Kappa Test _Mean","Kappa Test _SD","Aucroc Test _Mean","Aucroc Test _SD","Accuracy Test _Mean","Accuracy Test _SD"
"1","Metabolomics",0.961078613557474,0.0485015558450421,0.999809523809524,0.000737711113563326,0.986858532908487,0.0161703495899319,1,0,1,0,1,0
"2","MSS",0.405406398380502,0.138219852293974,0.888109187109187,0.0554814661544003,0.831058347894611,0.04266517478421,0.718493299145595,0.0709192659777414,0.981526806526806,0.0092441898573851,0.914619883040936,0.0185982250417302
"3","Concatenated",0.610200710406156,0.161154822924841,0.973088985088985,0.0288378380294455,0.884850789735156,0.0453882990857787,0.81702207048376,0.0296806458633364,0.9995337995338,0.00098379621306144,0.941520467836257,0.00856052695568886
"4","Averaged Stacked",0.754672198171236,0.12260256372879,0.997402597402597,0.00747660173640441,0.924275191009696,0.0336453884200276,0.962052569781095,0.0368014842398327,1,0,0.987134502923977,0.0123461675534912
"5","Weighted NNLS",0.991428571428571,0.0331970001103493,0.999809523809524,0.000737711113563326,0.997037037037037,0.0114755062109849,1,0,1,0,1,0
"6","Lasso Stacked",0.939069545065499,0.0632095833546976,0.999809523809524,0.000737711113563326,0.97957994997773,0.0209786000883689,1,0,1,0,1,0
"7","PLS",0.987830954380073,0.0252642802595691,0.999809523809524,0.000737711113563326,0.995619967793881,0.00906814090537066,1,0,1,0,1,0
