"File_Name","Study_Name","Response_Variable","Model","Metabolomics","MSS","Concatenated","Averaged Stacked","Weighted NNLS","Lasso Stacked","PLS"
"era_age_enet.csv","era","age","enet",11.6528146870652,44.2435053202772,60.4682646303865,25.1466339068641,10.8082170440646,11.1875151828395,10.6041915814959
"era_age_rf.csv","era","age","rf",11.2756018916916,10.4342161218996,10.5599369440556,10.7259613635566,9.80342433750019,10.2380342371412,9.69494787665842
"era_age_xgb.csv","era","age","xgb",13.1184979256762,10.8195542995522,10.9577404558893,11.3648062884259,10.0390798377395,10.4954650642006,9.82786310440711
"era_cholesterol_enet.csv","era","cholesterol","enet",36.2244014149898,267.052894504191,214.715908504534,140.026876747787,33.2593455266981,32.9533254215099,32.0858042093411
"era_cholesterol_rf.csv","era","cholesterol","rf",35.8700477906606,34.6549325612699,34.7310939360376,34.9475869560728,32.7533068266904,33.801875937296,32.1493458938256
"era_cholesterol_xgb.csv","era","cholesterol","xgb",38.2474977174223,37.8246422049428,37.1702093934727,35.9731930523772,34.2848271814463,34.7824201891657,33.1646906200402
"era_glucose_enet.csv","era","glucose","enet",16.1075903821673,171.463194704186,131.203382579646,89.3353243842713,14.6225256136017,15.7672610998153,14.378636017246
"era_glucose_rf.csv","era","glucose","rf",16.246425591513,16.3159913370403,16.357792162232,16.1908506123953,14.4875199948624,15.6806246637854,13.9678220458208
"era_glucose_xgb.csv","era","glucose","xgb",19.3786427298065,18.2526527737543,18.2918554510829,18.0278279329913,14.6845696049522,17.3864909696166,13.9826895892462
