"File_Name","Study_Name","Response_Variable","Date","Model","Metabolomics","MSS","Concatenated","Averaged Stacked","Weighted NNLS","Lasso Stacked","PLS"
"wang_age_12092024_enet.csv","wang","age","12092024","enet",12.2113179944661,197.511068369069,192.758649332746,100.121344591809,11.3747871261789,11.9135099256714,11.2586242262974
"wang_age_12092024_rf.csv","wang","age","12092024","rf",11.6807662593539,10.906568637954,10.9027738596498,11.2040748244615,10.5593252398082,10.8763345487506,10.5685734623294
"wang_age_12092024_xgb.csv","wang","age","12092024","xgb",12.9162853727889,11.1306493066806,10.9018724634203,11.4277594444171,10.8819130683868,10.94199859036,10.8379162482212
"wang_bmi_12092024_rf.csv","wang","bmi","12092024","rf",4.06061182920248,4.13399217450377,4.12417996898356,4.06462030203402,3.97837915749922,4.02557041821501,3.92872565760665
"wang_bmi_12092024_xgb.csv","wang","bmi","12092024","xgb",4.30960153951703,4.38479460936096,4.36034940385397,4.17849970950606,4.02294475092697,4.10522543740161,4.00184968450648
"wang_creatinine_12092024_enet.csv","wang","creatinine","12092024","enet",1.77148580513501,1.68790668726472,1.53785184573751,1.49997397708343,1.37660884554742,1.41001029155805,1.29999164365701
"wang_creatinine_12092024_rf.csv","wang","creatinine","12092024","rf",0.876483537796331,1.3081426399127,1.12630692335535,1.05709055081641,0.663889735003225,0.869637744916301,0.664037357831708
"wang_creatinine_12092024_xgb.csv","wang","creatinine","12092024","xgb",0.670388013962204,1.26165450765432,0.738015449937571,0.821453260138711,0.627949091723437,0.650739704642005,0.631117037909111
"wang_egfr_12092024_enet.csv","wang","egfr","12092024","enet",45.1110661096578,289.112856031878,214.195847840302,149.457218779956,30.9423459577736,30.1782261952309,30.4780543215068
"wang_egfr_12092024_rf.csv","wang","egfr","12092024","rf",21.1176100429782,33.0031075511801,28.0992905744299,26.0975004288942,15.4580826348802,19.0928754464632,15.5423995876786
"wang_egfr_12092024_xgb.csv","wang","egfr","12092024","xgb",13.7423265831769,31.8350063071257,14.1369196604114,19.2669022130435,12.8129898280981,13.103135022758,12.8955044918307
"wang_urea_12092024_enet.csv","wang","urea","12092024","enet",10.4807416954063,74.7229947995178,12.8198530997731,38.4211861774423,8.46159177720825,9.45823442251252,8.34162604918469
"wang_urea_12092024_rf.csv","wang","urea","12092024","rf",6.79379898327647,8.15713023921942,7.58786112474384,7.29620456392801,6.1287608775242,6.72465299635547,6.16331061424552
"wang_urea_12092024_xgb.csv","wang","urea","12092024","xgb",6.40755924911656,7.95455247979782,6.47916061597683,6.55937761154585,6.1586073534462,6.21908010853444,6.17086323540006
